,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
104,52500,0.4821221598050205,0.49557522123893805,0.5,0.4827586206896552,0.5,0.4845360824742268,0.4788732394366197,0.45544554455445546,0.5,0.45569620253164556,0.47115384615384615,0
105,53000,0.4774212012270259,0.4915254237288136,0.48148148148148145,0.5,0.5,0.4823529411764706,0.47058823529411764,0.4823529411764706,0.494949494949495,0.46153846153846156,0.4157303370786517,0
106,53500,0.48045689692789656,0.49523809523809526,0.4897959183673469,0.48514851485148514,0.4948453608247423,0.4778761061946903,0.47474747474747475,0.4787234042553192,0.4946236559139785,0.4583333333333333,0.45714285714285713,0
107,54000,0.486423964864257,0.49,0.5,0.49382716049382713,0.49504950495049505,0.4803921568627451,0.49473684210526314,0.49523809523809526,0.5,0.4470588235294118,0.47058823529411764,0
108,54500,0.4862717506030014,0.48514851485148514,0.5,0.49193548387096775,0.5,0.48484848484848486,0.4883720930232558,0.47,0.5,0.47540983606557374,0.46835443037974683,0
109,55000,0.4847623019960591,0.47959183673469385,0.5,0.4954128440366973,0.4909090909090909,0.4789915966386555,0.4936708860759494,0.47959183673469385,0.5,0.46296296296296297,0.46808510638297873,0
110,55500,0.4849154543414817,0.49523809523809526,0.5,0.4931506849315068,0.5,0.47674418604651164,0.47619047619047616,0.4673913043478261,0.49586776859504134,0.48484848484848486,0.46153846153846156,0
111,56000,0.47925358662987794,0.4927536231884058,0.4897959183673469,0.49514563106796117,0.4953271028037383,0.48598130841121495,0.4838709677419355,0.48333333333333334,0.5,0.4606741573033708,0.4125,1
112,56500,0.486855158427958,0.4939759036144578,0.5,0.48936170212765956,0.5,0.4732142857142857,0.4854368932038835,0.4875,0.5,0.4845360824742268,0.4563106796116505,0
113,57000,0.48001586855403006,0.494949494949495,0.5,0.4827586206896552,0.4942528735632184,0.4745762711864407,0.48,0.4772727272727273,0.5,0.46788990825688076,0.43243243243243246,0
114,57500,0.4863159676300267,0.4954954954954955,0.5,0.4915254237288136,0.5,0.47368421052631576,0.4888888888888889,0.47959183673469385,0.5,0.4888888888888889,0.44761904761904764,0
115,58000,0.4828302150040558,0.4939759036144578,0.5,0.48936170212765956,0.5,0.4772727272727273,0.49473684210526314,0.4864864864864865,0.49137931034482757,0.44155844155844154,0.45714285714285713,0
116,58500,0.4841124860092543,0.49019607843137253,0.5,0.49557522123893805,0.4861111111111111,0.47244094488188976,0.4945054945054945,0.49523809523809526,0.4945054945054945,0.4883720930232558,0.42857142857142855,0
117,59000,0.48827983577340395,0.49473684210526314,0.49411764705882355,0.4954954954954955,0.4956521739130435,0.4942528735632184,0.5,0.4727272727272727,0.5,0.4777777777777778,0.45977011494252873,0
118,59500,0.492581718269776,0.5,0.5,0.4915254237288136,0.49473684210526314,0.5,0.5,0.5,0.496551724137931,0.4791666666666667,0.46511627906976744,0
119,60000,0.4778509499498647,0.494949494949495,0.5,0.494949494949495,0.5,0.4639175257731959,0.47863247863247865,0.46788990825688076,0.5,0.4444444444444444,0.43902439024390244,0
120,60500,0.0,0.02040816326530612,0.0,0.0,0.02564102564102564,0.4895833333333333,0.494949494949495,0.019230769230769232,0.4942528735632184,0.0967741935483871,0.05454545454545454,0
121,61000,0.0,0.0,0.0,0.021739130434782608,0.046511627906976744,0.49107142857142855,0.4897959183673469,0.0,0.5,0.058823529411764705,0.03333333333333333,0
122,61500,0.0,0.3522727272727273,0.0,0.0,0.2054794520547945,0.4673913043478261,0.4897959183673469,0.03773584905660377,0.4583333333333333,0.06557377049180328,0.0,0
123,62000,0.0,0.4342105263157895,0.125,0.0,0.38372093023255816,0.45569620253164556,0.48739495798319327,0.2638888888888889,0.4864864864864865,0.08695652173913043,0.018518518518518517,0
124,62500,0.2720323445639313,0.4827586206896552,0.4742268041237113,0.022727272727272728,0.3894736842105263,0.4811320754716981,0.5,0.35064935064935066,0.4943820224719101,0.1896551724137931,0.13846153846153847,0
125,63000,0.3302418516543147,0.48623853211009177,0.49514563106796117,0.13114754098360656,0.38961038961038963,0.46835443037974683,0.46153846153846156,0.4166666666666667,0.4803921568627451,0.2,0.14492753623188406,0
126,63500,0.3545214856945303,0.5,0.49166666666666664,0.13114754098360656,0.39285714285714285,0.4868421052631579,0.4864864864864865,0.452991452991453,0.4878048780487805,0.3627450980392157,0.13043478260869565,0
127,64000,0.424026114059517,0.4875,0.4953271028037383,0.36231884057971014,0.42168674698795183,0.47368421052631576,0.4918032786885246,0.41304347826086957,0.5,0.4057971014492754,0.2608695652173913,0
128,64500,0.42871084042004676,0.4948453608247423,0.5,0.32967032967032966,0.4583333333333333,0.48936170212765956,0.4819277108433735,0.42574257425742573,0.5,0.4050632911392405,0.27586206896551724,0
